Name,Market Cap (Millions),Shares Outstanding (Millions),Float Shares,Regular Market Price,Regular Market Change,Regular Market Change (%),Enterprise to Revenue,Enterprise to EBITDA,Book Value,Beta,P/E Ratio,P/B Ratio,Payout Ratio,Total Revenue,Gross Profits,EBITDA,Operating Margins,Profit Margins,Price to Sales (TTM),Forward EPS,Trailing EPS,Operating Cash Flow,Free Cash Flow,Total Cash,Total Debt,Total Cash Per Share,Debt to Equity Ratio,Quick Ratio,Current Ratio,50 Day Average,200 Day Average,52 Week Change,52 Week High,52 Week Low,Revenue Growth,ICB Industry,Valuation Label
inchcape plc,0.0009894168461341665,0.005376846034236553,0.005951593151115199,0.03375252432546102,0.40605787835828716,0.40739146732389797,0.13107145478194743,0.8852974808764911,3.965332021435021e-05,0.26537825236877727,0.03434562773282098,0.5151404937178289,0.009045,3.08360778689647e-05,1.5939273350281135e-05,1.8168070187728987e-05,0.9230670184717261,0.11181260362948425,0.1322762065556176,0.3686769688957773,0.015666289165722918,0.00038799972002449146,0.0019040203091956931,4.873423830827369e-06,0.00013569452136290527,3.59100694309463e-05,0.03634273524192983,0.0004428532155529193,0.0012226651961880228,0.037968082306220154,0.04985745190492473,0.0030542073508629925,0.04573421845548766,0.06144869301301644,0.002397819053752383,Consumer Discretionary,0
baronsmead venture trust ord,7.756371145092762e-05,0.005812717459496923,,0.0025575526655843843,0.42025569799912493,0.4189943890406047,,,1.9401313073733976e-05,,0.042945826428697584,0.5082640278984221,,,,,,,,,,,,,,,,,,0.002690912754280659,0.0030485388175584697,,0.0029748853740296953,5.343364609827516e-05,,Unknown,1
tungsten west plc,2.238413317566186e-06,0.0026310500655979435,0.001672620590210847,0.00017023586600881262,0.4196641221807567,0.32920987530764195,,0.8797650970933117,1.590935113790279e-05,0.13513310272221388,,0.5078499314083642,0.0,4.8791214310060366e-08,1.8681259479257648e-06,9.388126129204294e-06,0.9230634188061807,0.11000015679957365,,0.24205679901536215,0.014413672397817361,0.00037987303403328105,0.0018171906093705124,3.842016138822623e-10,1.2897442681615823e-06,0.0,0.06911198401725241,0.000137990494701272,0.00013478199013096316,0.0002050076231021875,0.0002112292679903157,0.002201835159340019,0.00039141851535166443,0.0001335841152456879,,Basic Materials,-1
optima health plc,6.077292226345236e-05,0.0012376059944189785,0.0010460175178446472,0.009606819614934868,0.4221487478351283,0.42450447339586855,0.1311131462370729,0.886792515277176,2.845022818839279e-05,,,0.5089250891850595,0.0,3.9737258167822644e-07,2.183391757429482e-06,9.578605841929562e-06,0.9230672561958357,0.10943588573901818,0.13231889105770553,,0.014499468066851987,0.00038008776064296564,,8.330026444279233e-08,6.721612173274534e-07,2.7325680974015136e-06,0.0015960687767973185,0.0017371826619757029,0.0017382597933556755,0.009910002273996674,0.010770995437862425,0.004563993168611688,0.01056673005413925,0.014854553615320495,0.0022756371911407964,Health Care,-1
j d wetherspoon plc,0.00025915376217591464,0.001518606718805745,0.0013328925030273438,0.033313530571053886,0.4311975397071605,0.42820567229514844,0.13108628882028794,0.8859423976767865,3.887809094372364e-05,0.2810949014889457,0.04387265487710661,0.5154059805011745,0.003921666666666667,6.9423252741613915e-06,3.931821565914959e-06,1.1901866255011648e-05,0.92306686693651,0.11119928273526473,0.13227784445058022,0.32898755527191503,0.015408902158619035,0.00038260080137956316,0.0018255248807558064,6.671702524627531e-07,6.162998969843557e-05,1.6730534860505492e-05,0.06201709676846116,0.0003273262897565056,0.0004268096354147167,0.032393921137666926,0.043010443131194426,0.0032216328522046175,0.042516004726326245,0.05541069100391134,0.0026447282344466303,Unknown,0
serica energy plc,0.00018679837076117164,0.005444221969155718,0.004186805632667058,0.006708496475164743,0.42072895143659456,0.4209614688512583,0.1310823070521018,0.8839464180049045,2.9671385800530216e-05,0.19724770642201836,0.026499883154709056,0.5063477634317863,0.021281666666666664,2.46570130015024e-06,3.8421958891927754e-06,1.4333838789171197e-05,0.9230590321712758,0.1150690260275648,0.13228975053034064,0.30371822339730437,0.014825491609183571,0.0003838299420169646,0.0018125663697469816,1.3178656315158616e-06,1.1604493374120883e-05,9.821777784056383e-06,0.005747604211709719,0.0017617856183953094,0.0020570298969987476,0.007073899916597406,0.008863995114664345,0.002395351366313381,0.010820524144975557,0.011798149058499156,0.0018429097610580946,Energy,0
impax environmental markets ord,0.00027896096368957586,0.0030223106741582013,,0.018044902216211436,0.41859600719450846,0.41643894027415335,,,4.5045622928619975e-05,,,0.5076324935330059,,,,,,,,,,,,,,,,,,0.01966258109320651,0.02530232644192511,,0.02344952741970426,0.03060946416739693,,Unknown,0
galliford try holdings plc,0.0001344282891919669,0.0013629025846834738,0.001686873950013486,0.019287114079953704,0.42380515290933435,0.4241389313633993,0.13105591807863287,0.8849523274569782,2.3970363465214468e-05,0.25041359602947816,0.033212948128241965,0.5237682337078027,0.006693333333333333,6.2870142664154315e-06,3.130116358249501e-06,9.905442276071395e-06,0.9230644682861355,0.11085633355509122,0.13227303398457035,0.2847852182765799,0.01520299255293593,0.00038053228660002897,0.0018191791079225,1.8641507755355105e-06,2.81942479368477e-06,5.3981109395837445e-05,0.009134399244737149,0.0009156578563123164,0.0009691466909416875,0.019823967380003554,0.023208158169674673,0.005649385487372781,0.021192068228224205,0.024579477205206576,0.0028687283159012054,Industrials,0
ocean harvest technology group plc,2.590571632262064e-06,0.0017545258755566802,0.0005695461534976129,0.0002881604060537092,0.4199599100899408,0.391061427676259,0.13114870889214714,0.8831182862045251,1.5861328085740083e-05,0.22416904797713944,,0.5142623657951162,0.0,5.7317421891566e-08,1.8971378661791847e-06,9.3698331619639e-06,0.9229385413947907,0.05784994255281543,0.1323595831067017,,0.014499468066851987,0.0003799306645396919,0.001817265212741721,9.52758929275738e-09,1.9776014561120214e-08,2.3201049883597756e-07,0.0019296214146921253,0.0038990337456289636,0.006910251240047794,0.0003383082895450301,0.0005512876333950832,0.0013058222218346551,0.0008665629163400484,0.0005877701070810268,0.0013796368653224962,Consumer Staples,-1
breedon group plc,0.0005777450228784399,0.004820763935537457,0.004813076079465702,0.02342757570819674,0.41741610520205746,0.41562893790059197,0.1310997175286804,0.8853440529474802,3.900157879214203e-05,0.27921491953677247,0.05620051269051644,0.5113221847120389,0.008333333333333333,5.287914963209199e-06,1.2995494550987583e-05,1.2921314951629081e-05,0.9230694638783197,0.11243389992744951,0.13229963751541962,0.2976554071507802,0.01501424208105975,0.0003827360834415477,0.0018228392843511884,2.5654207254626107e-07,2.2462279732439028e-05,2.165431322469124e-06,0.007571215939281572,0.0009648637691515297,0.001412001801371995,0.024877065656713764,0.028953112881797152,0.004605483221577341,0.026215621366427386,0.038044756021971916,0.002774546463471441,Industrials,-1
bristol water plc,7.4447189443307e-06,0.0002170559403590608,,0.006753040504757702,0.4210836658581008,0.4224170937549969,,,2.247478841214728e-05,,0.00029618238298058895,0.5111838455725696,,,,,,,,,,,,,,,,,,0.007086017658268174,0.008644613328725608,,0.007220311062596613,0.01335841152456879,,Utilities,1
eneraqua technologies plc,3.0476597823120335e-06,0.00046314068530965214,0.0002021449335537035,0.0012289361810785503,0.42132053627057825,0.44358758119184566,0.13105736244552393,0.8833062293336434,1.885247819187446e-05,0.23981049781922095,,0.505443575901921,0.0008666666166666666,2.405545066275503e-07,1.975043934097816e-06,9.311587812600335e-06,0.9230564650860723,0.10327556063942772,0.1322714204553691,,0.014036171454065001,0.0003800086348856415,0.0018182051979205353,4.147225666540225e-08,2.9430656240867255e-07,3.634831148430315e-06,0.007473989328358162,0.0006792555359326179,0.0012814986045785227,0.0017087147112209628,0.0026051745019177747,0.0022260518947083575,0.0028770307451917794,0.0023510804283241073,0.002924728336264849,Industrials,-1
aquila energy efficiency trust plc,,,0.00133163332435707,3.396750862359887e-05,0.42025569799912493,0.4189943890406047,0.13127440784861158,,2.2166068791101302e-05,0.18243344863889308,,0.501864198486711,,7.16515152764999e-08,1.949787796796904e-06,,0.9230928538177738,0.11902171517773776,,,,0.0003800272897725162,0.0018179138845951421,1.2128456946814295e-07,0.0,4.330862644938248e-06,,0.013358335642089028,0.013354114006309082,3.539228809781179e-05,4.870284942271836e-05,0.0028633013666772384,4.7880740848499066e-05,0.0,0.005012001822546117,Financials,1
norman broadbent plc,5.716523124393961e-07,0.0008979956075130201,0.000683490895823565,0.0001361687766625092,0.42025569799912493,0.4189943890406047,0.13105884584935798,0.8764204186143603,1.5779002853461156e-05,0.16814558580237632,,0.5112296624097993,0.0,8.508252373904457e-08,1.971098482791023e-06,9.413569088539027e-06,0.9230629777204026,0.10942312479792915,0.13227174245961085,,0.014533786334465839,0.0003799737494253845,0.001817554380084692,2.094276508249783e-09,3.2022457748456375e-08,1.0311577726043447e-07,0.00988810973697955,0.0007445068551324442,0.0008942678075355968,0.00015425907179145114,0.00029629821517060043,0.001059991323342013,0.0005081114684578425,0.0,0.0023927281428102335,Industrials,-1
aviva plc,0.005438752543972579,0.03708195300519439,0.045000616750998805,0.028668666376858807,0.42782789734313836,0.4263911558057472,0.13105978273599,0.8841504367727399,3.654554269582069e-05,0.24582644006617538,0.08373016200989891,0.5148161004000201,0.024463333333333333,7.562604733268994e-05,3.522036908232978e-05,3.605289738274393e-05,0.9230679321896471,0.11119808640077618,0.13228814730525626,0.3193387123733114,0.014928446412025124,0.0004956419810600708,0.0020399655544630483,0.00020843876162244808,0.0006887156613105991,0.000227602299358094,0.031537371274316106,0.0010129999882333685,0.0016858445749714122,0.029369002332779507,0.03297252312751723,0.004388722605546282,0.029669314148942073,0.011450830358860369,0.0025632736593722396,Financials,-1
team internet group plc,5.324112281837859e-05,0.00348708114359463,0.0032915004821023864,0.002987322100414674,0.4256981936350701,0.4718474160139436,0.13106294472837313,0.8855915705024323,1.82350389497825e-05,0.2428936682207851,0.028659930136329427,0.512735597530846,0.002426666666666667,2.717045011323387e-06,3.5299104263657727e-06,9.786749612632632e-06,0.923056515785587,0.10912085099036638,0.13227255907191499,0.24237589460728448,0.014653900271114316,0.00038102262797309525,0.0018206522123689188,7.838306255974008e-07,9.772281532606478e-06,9.228862064808885e-06,0.04143875775438393,0.001106063345124924,0.0011082074744101415,0.0036650139426785233,0.0071813876039453755,0.0014999067210098574,0.010857154219941623,0.005177720306922863,0.002120364407405239,Technology,0
roquefort therapeutics plc,1.0173264725761193e-06,0.002160494077198867,0.0014635089822507285,9.686059664754369e-05,0.42025569799912493,0.4189943890406047,,0.8832341253658685,1.5902490701879545e-05,0.161979244999248,,0.5053405450511109,0.0,4.8791214310060366e-08,1.8894775056460599e-06,9.391975156938177e-06,0.9230634188061807,0.11000015679957365,,,0.014516627200658914,0.0003799547036898667,0.0018174545976138074,5.286964312416097e-09,3.154118969605914e-08,1.288947215755431e-07,0.0025213556412574997,0.0008461277620829934,0.0008418525891513334,0.0001024860205030953,0.00022667960121246515,0.0015174538902438897,0.00035348022342252585,0.00014961420907517046,,Health Care,-1
helix exploration plc,9.2735971076489e-06,0.002188278085161868,,0.0008331080494185164,0.4204866491512898,0.4267590433689001,,,1.6122024654623353e-05,,,0.5182625371474657,,,,,,,,,,,,,,,,,,0.0007990027956100422,0.0012046032060919025,,0.0015164851035950851,0.0010793596511851583,,Basic Materials,0
paypoint plc,0.00017696832192729006,0.0009839040286890506,0.0012259109369475913,0.03516761880599977,0.4273546078195438,0.42463952329565113,0.1311250134677453,0.8854331781797791,2.5493380262374633e-05,0.22544743570461726,0.04294582290752695,0.5356557153250849,0.011596666666666667,1.0657355649233392e-06,3.1283403977641585e-06,1.0402751048077154e-05,0.9230726371046135,0.11523770919045051,0.13231876319453087,0.3574326480375621,0.015477538693846738,0.00038100642479308583,0.0018236231477351563,1.8132799998729966e-07,5.7755787567219955e-06,7.243883352545522e-06,0.021874557654665373,0.00039043822144158344,0.0010386770826759145,0.03507524688554411,0.04669070619777453,0.004804909055448671,0.04526326034878111,0.054395451728044115,0.0027134555321656475,Industrials,0
world chess plc,9.969657985240297e-06,0.00996914910935716,0.0018575875430145267,0.0001833385926804678,0.4196641221807567,0.33519550997550057,0.13147907854076782,0.8820757337524346,1.5648654569019518e-05,0.36178372687622207,,0.7552944906670909,0.0,5.65343718295145e-08,1.8984715949372328e-06,9.360201252325845e-06,0.9229810658944299,0.03798720103940094,0.13265472518989146,,0.014516627200658914,0.00037993394337575213,0.0018175411286140944,8.177943642826482e-10,7.237846266369965e-08,0.0,0.03350906975171878,0.00020324181390109827,0.0002396124268994901,0.00023852419495065232,0.000389776963450534,0.40683652375697155,0.0009408696398426372,3.473186996387886e-06,0.002512364549950745,Consumer Discretionary,-1
bhp group limited,0.034320156967908515,0.07074549539466801,0.0845166405701185,0.09473261425534417,0.41433993981544254,0.4172582243374904,0.13112961982701948,0.8845629660309934,7.720734700558777e-05,0.24815761768687022,0.03764740126271868,0.5164017512992288,0.010931665666666666,0.00017943136379121509,0.00039150075144494476,0.0003577909300327042,0.9230830778235525,0.11841317970122808,0.13232393561367864,0.24593153120299036,0.017433679947836237,0.0006552494773042644,0.002990504029052564,8.532487654611945e-05,0.0011231656960107841,4.8851099477130835e-05,0.008936269386342805,0.0012729355712752996,0.0018088598834242755,0.10320284297791994,0.13475677570404032,0.0030371454758937244,0.1367714670554339,0.16665954218052023,0.002352000855273038,Basic Materials,0
h&t group plc,6.545089154801317e-05,0.0006061420164045965,0.0006682981386632755,0.021123592250252895,0.4298155833375335,0.4317217639491859,0.131087928371894,0.8843693491470337,4.5958060919711424e-05,0.23086178372687624,0.027814457278963332,0.5084201033821014,0.005725,9.308072750085995e-07,3.2490047911969875e-06,1.0408402437393158e-05,0.9230795840647866,0.11334032269160842,0.13228883815857428,0.3248545076051116,0.015408902158619035,0.00038013586340559716,0.0018190358918631147,1.3008158893066281e-07,4.5981455768272185e-06,8.687504234191605e-06,0.009444053745073051,0.014241902685680118,0.018057577582545944,0.020687081070825973,0.024446973157000097,0.003528188849469838,0.02302357197652745,0.03478530360997713,0.003235273903735965,Financials,0
relx plc,0.02738267586390974,0.025665461463377753,0.03252409379133271,0.208542898125341,0.3634644194357739,0.4114581415098382,0.13138562409922253,0.8898390852205069,2.8511972112601982e-05,0.22409384869905252,0.13601413029723836,0.6554236205230577,0.009699999999999999,3.1404430658297583e-05,5.5551255661093415e-05,5.051182183801155e-05,0.9230800144462072,0.1181751091380064,0.13252847923924466,0.44126361854401236,0.016301177116579156,0.0004156944199222595,0.002041480906670744,1.0563518137904983e-06,0.00033853790550225936,1.6498524361669516e-06,0.03814163180159889,0.0004375047467660483,0.0005551734355394434,0.2113090720679174,0.2467038920037554,0.004590436228253035,0.22004104661543344,0.3482805052685575,0.0026167282242648086,Consumer Discretionary,-2
augmentum fintech ord,5.059943176235442e-05,0.002332020952142051,,0.00419277295420695,0.4216754764137538,0.42849297805808845,,,,,0.07041095381746548,,,,,,,,,,,,,,,,,,,0.004727574645272993,0.006532553275173768,,0.006487709563275316,0.006228118921922757,,Unknown,1
mears group plc,0.00012154527934096239,0.0011633910666355312,0.0012040629653123913,0.020430195954788902,0.42217239787685806,0.4216104720377987,0.1310709082647454,0.8852480719280814,2.955475838813507e-05,0.2535719657091292,0.027999529655131705,0.5157353738892334,0.0047933333333333335,3.8128968191672856e-06,4.1051326618689835e-06,1.0486254034366857e-05,0.9230673322453895,0.11163833741280736,0.13227625635946724,0.2964853899803984,0.015374583891005185,0.0003817376086997834,0.0018268716858022098,8.113845594134065e-07,1.5390542386818405e-05,2.5959396925314377e-05,0.03240995968159511,0.0007947824617290316,0.0008921284108668513,0.020906302033778957,0.024529959155615143,0.0040916047619513705,0.021506040299361904,0.034411268087289205,0.002494546361653222,Industrials,0
eqtec plc,1.4523619044691584e-06,0.008521208005724288,0.00450405507233046,3.365304318347914e-05,0.4203006577471231,0.45720666627976725,0.1311109211313218,0.8834241961530523,1.621807075894877e-05,0.4144232215370733,,0.5023699396196616,0.0,6.159074268801391e-08,1.8595145849078087e-06,9.290144634169856e-06,0.9230039285532976,0.11000015679957365,0.13230186634138427,0.24207199404354893,0.014224921925941181,0.00037993592742295703,0.001817644603200527,5.736411227054687e-09,3.755141702120674e-07,7.733683294532585e-08,0.007687234248114547,0.002135108739718906,0.0029341825311843812,3.309983169627834e-05,4.985768257944536e-05,0.0013473363392909393,0.00010727379097204707,4.488426272255114e-05,0.025390918323970293,Energy,-1
kinovo plc,1.4156294533409816e-05,0.0008833034607719098,0.0004199819601372358,0.0031445548204745363,0.42025569799912493,0.4189943890406047,0.1310759830673356,0.8849535094892368,1.577214241743791e-05,0.21822830500827195,0.026396322709559567,0.7305182879886928,0.0,2.594230626883931e-07,2.060732837756435e-06,9.50629773185056e-06,0.9230691563012637,0.10993834618433183,0.132286799063311,0.25422801659297073,0.014671059404921243,0.00037996240856904656,0.0018178746746637345,2.4787888140404086e-10,1.2364083040195597e-07,0.0,0.04077818872134547,0.0006247011543065336,0.0008001343541107972,0.003314370563241667,0.00425681163795361,0.005420785217506632,0.004132919029742575,0.004274691687862013,0.0024818190842978483,Industrials,0
opg power ventures plc,6.553046913061187e-06,0.005586529051358256,0.0027026684236453376,0.0002310849286719792,0.4199267808502648,0.3805941299612798,0.13105299030790776,0.8836632030757425,1.844085203047982e-05,0.21980748984809748,0.015519424874512704,0.5025976809784263,0.0,6.227942670397075e-07,2.192898143014504e-06,9.650133817502507e-06,0.9230669480554518,0.11100547650824164,0.1322700216457942,0.24298369573475556,0.014550945468272763,0.00038022441752354403,0.0018173709422999056,2.816087312206722e-07,1.0360807746714585e-06,2.036536600893581e-06,0.0024982745340424886,0.0009263547938860585,0.001574595948196649,0.00025968617835932966,0.00047097876309535756,0.0015970967764366993,0.0006711153020568311,0.0004274691687862013,0.0031665466060169472,Utilities,1
international distribution services plc,0.0013096452441738761,0.013342501466360726,0.010648972015991872,0.01918669478274214,0.4199812131752927,0.41859622771543165,0.13106751205070427,0.8849946442118363,4.031878250860487e-05,0.29229959392389837,0.049566165951224976,0.5091855157872294,0.0012666666666666666,4.378847557224409e-05,4.9926141575035105e-05,2.1540020853602967e-05,0.9230652214555931,0.11076381698143212,0.1322755481499659,0.29643980489583804,0.0149799238134459,0.00038358938700417425,0.0018172659663417406,6.586667782660197e-06,0.00013636704139730372,1.997868184420918e-05,0.015628564933180194,0.0010868088574921885,0.0011285317427632234,0.020073482697133455,0.023464784071791842,0.005061908182043284,0.019255907122875063,0.028277085515207218,0.0027541828197028433,Industrials,0
capital gearing ord,0.000319658849101144,0.0002483961197771177,,0.2515843332290478,0.3971380248135294,0.41644134601433314,,,0.00034821515123179475,,0.07100615489481953,0.5089860604936077,,,,,,,,,,,,,,,,,,0.26450816122834675,0.3173814073042186,,0.255886191403654,0.4937268899480625,,Unknown,0
coro energy plc,1.4265412800300763e-06,0.006700770307611416,0.000457074189624786,4.182914462659197e-05,0.4201965404740794,0.38090402534671464,0.13579601791951829,0.8807303446356893,1.3645407250232276e-05,0.2506391938637389,,0.50161559767714,0.0,4.963875381957506e-08,1.8918482757217603e-06,9.37974167945898e-06,0.9226235261453907,0.5231654382092679,0.13279047718318943,,0.014276399327361957,0.00037995305373223637,0.0018168126115272413,4.526550305152346e-09,1.621867645996536e-06,4.640209976719551e-07,,3.4230200235974444e-05,3.1021251696808984e-05,7.40919485427278e-05,0.00030439565697146226,0.00022397316320751405,0.0007315549257508381,8.549383375724027e-05,0.0029832738120995675,Energy,2
altona rare earths plc,8.596448278712185e-07,0.0022725638041074542,0.0010984510172943602,7.851677930722644e-05,0.42043317086295057,0.48515143951540685,,0.8826915725591684,1.5689817185158983e-05,0.18205745224845843,,0.517333868972377,0.0,,,9.403507187752059e-06,0.9230634188061807,0.11000015679957365,,,0.014516627200658914,0.0003799598335920036,0.0018174948730761938,1.3841235748475745e-09,5.069791372130412e-08,2.577894431510862e-08,0.02021435199587236,0.00026100527679930513,0.0003048640252962262,7.277552115213073e-05,9.78123036831309e-05,0.003913286244147102,0.00011930938703232552,0.00010686729219655033,,Basic Materials,-1
residential secure income ord,3.9714578497597014e-05,0.00258130950238295,,0.0030113262956771463,0.4194464245275853,0.4115568960192184,,,2.1239909927963365e-05,,,0.5069142929006969,,,,,,,,,,,,,,,,,,0.0031187791965466816,0.003737020537028401,,0.003243331494852428,0.0048090281488447646,,Unknown,0
jersey oil and gas plc,1.423266640526687e-05,0.00045541054452974357,0.0004630862196419044,0.006131976501611915,0.41788939472565195,0.4083419886055226,,0.8824842441010089,2.080084202247575e-05,0.22281546097157467,,0.5130826077654915,0.0,,,9.339582124686894e-06,0.9230634188061807,0.11000015679957365,,0.2332588776952181,0.014259240193555033,0.00037991064049095467,0.0018171065559832824,1.1568111662404448e-07,5.1262316005691285e-09,1.0285798781728339e-05,7.720936749800185e-05,0.07287181752736009,0.0740808884486486,0.00471898206481554,0.004671708436629399,0.002874118487438658,0.009575101596129353,0.004873148524162695,,Energy,1
topps tiles plc,2.3416670327050805e-05,0.0027390629254044935,0.002019076010505622,0.001653569347053551,0.4213252662741916,0.4372630701334918,0.13107297722272448,0.8845806965148725,1.5833886341647107e-05,0.27417656790494815,,0.5834248395436611,0.24,8.855486917899895e-07,3.0646971013266676e-06,9.853190528553013e-06,0.923075005898607,0.10793568225049724,0.13227498055286357,0.24813481029007306,0.014413672397817361,0.0003802990320306625,0.0018210000275114564,2.1022234746510204e-07,5.222971497159781e-06,3.093473317813034e-06,0.3692348041036983,0.0005583801413493332,0.0011082074744101415,0.0017851115643907588,0.002609423385046865,0.0027115018042155404,0.0025944558811678508,0.0029976275461132368,0.002479273628826774,Consumer Discretionary,-1
titon holdings plc,2.978118361992061e-06,0.00015681660523901906,0.00012054992250929642,0.003779775009516379,0.4229059640544335,0.4388229046023775,0.13106704360738827,0.8795972485125897,2.2310137947589425e-05,0.18499022409384872,,0.5071882911738477,0.021676664999999998,1.0022855332672484e-07,1.9275235538350677e-06,9.409549723345304e-06,0.9230601537574324,0.10046098436602975,0.13228424700296362,0.24131224263421006,0.014242081059748106,0.00037998170720018203,0.0018177450385582963,2.0247560868343736e-08,2.4779898645412932e-08,5.2331256959670495e-06,0.0008917886203605187,0.0016088194110907986,0.0033481557865866246,0.004004806435255646,0.004853812911990258,0.0031536890106881365,0.004708534493495023,0.00641203753179302,,Industrials,-1
supreme plc,6.763060140902374e-05,0.0016354301268050853,0.0008955654631536315,0.008089523866357197,0.41635131203234454,0.40569942336020604,0.1310844931209099,0.8848187578117557,1.9483638306012907e-05,0.2680102271018199,0.027162175560886005,0.5217762329511293,0.004016666666666667,8.104733096687426e-07,2.4937351833906365e-06,9.910810421531466e-06,0.9230701488845331,0.11414705091505473,0.13229321418451162,,0.014876969010604348,0.00038049340170734364,0.001820335647905982,2.0220930133341154e-08,7.29118771416388e-07,5.155788863021724e-07,0.004405223356691549,0.0010557877385283367,0.0019564782535677117,0.008617810366741153,0.011220996641728358,0.004531469575077682,0.01097227731269211,0.01314467694017569,0.00273636463140532,Consumer Staples,0
jz capital partners ord,4.594308308288882e-05,0.0008409110620385931,,0.010691725383347915,0.42025569799912493,0.4189943890406047,,,4.363237310783172e-05,,0.08977739227960162,0.5054358382497552,,,,,,,,,,,,,,,,,,0.009821080082390821,0.012454925413455328,,0.012557836271937491,0.00021800927608096266,,Unknown,-1
brickability group plc,7.910648964936027e-05,0.004485377370045494,0.0030566759831607646,0.0034495862973906682,0.4203030161209143,0.4193763866551774,0.13106997137811338,0.8854327053668756,1.9703172258756712e-05,0.2592871108437359,0.07724202483865533,0.5098668415532489,0.021725,2.0435502062613217e-06,2.8853234126471043e-06,9.901692666930944e-06,0.9230654653765917,0.11055126822063287,0.13227846894271503,0.25878652504900396,0.014585263735886615,0.0003805509003968445,0.001821778357734446,1.4157718954011106e-07,4.6207009751766965e-06,1.288947215755431e-06,0.009626251511761457,0.001115690588941292,0.001373492661334577,0.0033183914502506037,0.004190256867064342,0.003680768229872694,0.004080590351219625,0.005557099194220617,0.002593819125025136,Industrials,-1
phsc plc,5.604940018810105e-07,0.00014332336220768715,8.777095990232746e-05,0.0008384749262632264,0.42025569799912493,0.4189943890406047,0.1310648575385802,0.8845518549277624,1.781655235236462e-05,0.23289216423522335,0.056326271299548286,0.5054701077057427,0.032361666666666664,6.108469180346226e-08,1.9065500245889838e-06,9.418617020076065e-06,0.923062522551426,0.11123756543889837,0.1322815669351158,,0.014550945468272763,0.0003799778975490404,0.001817586221171733,4.4821657468147085e-09,6.518303192739101e-09,1.2631682714403223e-06,0.0007835320997945372,0.001912612438185072,0.002329802972263792,0.0009654565016512268,0.0015710527787762272,0.002745607458563791,0.0018173750051020464,0.001603009382948255,0.00242327360846313,Industrials,-1
renew holdings plc,0.00021659400475024457,0.0011035030939468993,0.001180391409823876,0.03784057504701743,0.4533839438277464,0.4438499890083103,0.13107305529661048,0.8853107196377875,3.353381128161658e-05,0.25093999097608666,0.04538549062635609,0.5218642614185048,0.005495000333333333,3.402288960797947e-06,3.12892659909712e-06,1.0436834725407808e-05,0.9230674212512042,0.11164312271088375,0.13228594057799217,0.35091398094543463,0.015494697827653663,0.0003805820740550875,0.0018224308221834176,7.120963024121103e-07,3.961679829364765e-06,2.613984953552014e-05,0.007573871287899227,0.0008964033686795807,0.00099374975263226,0.037397446834814906,0.06134736132916969,0.0027612180596365016,0.06781692079217247,0.0631106931412572,0.003105455674711154,Industrials,0
marlowe plc,9.774895358076119e-05,0.0010948639611031259,0.001129604890139026,0.017460593981924972,0.432442145659691,0.43873053519064675,0.13107820817308666,0.8853223035539218,3.2374397593688345e-05,0.2015340652729734,,0.5117071358041966,0.0,1.405851534838886e-06,3.241218867332141e-06,9.924325199800289e-06,0.9230654614331835,0.1257734282529575,0.1322881792241778,0.27196061448693987,0.014499468066851987,0.00037961186927404974,0.0018187915255458952,2.734082047145635e-07,1.1174234044695602e-06,9.022630510288015e-06,0.0020507461631744405,0.0015585438044942112,0.0018013719950836665,0.01812693273965647,0.02325275617310638,0.0025269304099656124,0.032442734110658414,0.023510804283241073,0.002639637323504481,Industrials,-1
nextenergy solar ord,0.00015381972916100897,0.008019034417165009,,0.003750592616673268,0.4237180809943017,0.44523151286590834,,,2.235130056372889e-05,,,0.507114092564742,,,,,,,,,,,,,,,,,,0.0037343604734216907,0.004786727030709855,,0.004504452647255518,0.00645478444867164,,Unknown,-1
global opportunities trust ord,3.2535828880759086e-05,0.0004073791161382248,,0.015637008894670693,0.4400284997566257,0.4552127892209969,,,4.1299824859928766e-05,,0.07002502647413329,0.5075921786560443,,,,,,,,,,,,,,,,,,0.016185890846575283,0.019308589664274557,,0.019158052494037146,0.028789514181289673,,Unknown,0
cml microsystems plc,1.5545735393368845e-05,0.0002218654959389859,0.00014315190667820498,0.013225058968952413,0.41395186252913807,0.4058626036645058,0.1310960090190953,0.8869984252966251,3.6806239264703956e-05,0.2265754248759212,0.1110523122652568,0.5077384843037337,0.023295001666666666,1.3137812306465323e-07,2.0384248536492907e-06,9.440868401129942e-06,0.9230660039182728,0.11207061302109281,0.13232320680235055,0.27732445943687223,0.014671059404921243,0.0003800198250784291,0.0018175300031931109,1.3296658522260926e-07,1.2353736527191248e-07,2.405175504599634e-05,0.0009802321550870657,0.002856082332189117,0.004058435480610113,0.012827623984453834,0.01736304798776769,0.0025432665346530516,0.021976998406068454,0.0002955949302156582,0.003016364733223539,Technology,-2
